artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
wings,jet - remastered 2010,4D40ZlFAWsvX7lua1Kablh,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m,https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh,folk,0.504,0.739,9,-7.265,1,0.0316,0.0179,0.08,0.0949,0.417,128.918,248360
angel olsen,unfucktheworld,0HaDqyNg9LoZZ7Zli1uhzL,https://open.spotify.com/artist/6mKqFxGMS5TGDZI3XkT5Rt,https://open.spotify.com/track/0HaDqyNg9LoZZ7Zli1uhzL,folk,0.545,0.128,0,-13.163,1,0.0393,0.943,0.0225,0.0987,0.327,119.044,125440
father john misty,anthem,5u4sCPvmbuWjxJBi8B0QAw,https://open.spotify.com/artist/2kGBy2WHvF0VdZyqiVCkDT,https://open.spotify.com/track/5u4sCPvmbuWjxJBi8B0QAw,folk,0.672,0.26,1,-9.384,1,0.033,0.852,0.0737,0.0969,0.311,177.067,342754
the modern lovers,roadrunner,5E5HYgxGMp3BPakHGfKfIB,https://open.spotify.com/artist/2eRdPaLHWAL4d1WcNUO9Vz,https://open.spotify.com/track/5E5HYgxGMp3BPakHGfKfIB,folk,0.462,0.84,2,-6.667,1,0.0346,5.05e-05,6.47e-05,0.0893,0.805,75.542,246440
carpenters,top of the world,1Ehdm1PDlKrdfyBsjwEvd1,https://open.spotify.com/artist/1eEfMU2AhEo7XnKgL7c304,https://open.spotify.com/track/1Ehdm1PDlKrdfyBsjwEvd1,folk,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.0991,0.694,184.301,179173
aquilo,sorry,6MXJdqTuSDXkG21JHWiGko,https://open.spotify.com/artist/26GHRG8x1F4AzbCKzUaIbw,https://open.spotify.com/track/6MXJdqTuSDXkG21JHWiGko,folk,0.322,0.291,2,-11.359,1,0.0584,0.685,0.0,0.127,0.153,174.737,255205
tommy james & the shondells,crimson and clover - single version,1vXuYPpkLjn1v06E2EsWQY,https://open.spotify.com/artist/01hRNr3yF5bYnPq4wZ88iI,https://open.spotify.com/track/1vXuYPpkLjn1v06E2EsWQY,folk,0.412,0.59,11,-12.277,1,0.0701,0.255,0.0325,0.177,0.653,85.824,208667
the young rascals,groovin',3c2kMiSB86tVq1J4oULmvL,https://open.spotify.com/artist/5X3TuTi9OIsJXMGxPwTKM2,https://open.spotify.com/track/3c2kMiSB86tVq1J4oULmvL,folk,0.605,0.455,5,-8.903,0,0.0301,0.595,0.0,0.0816,0.678,106.825,151289
perfume genius,on the floor,4rpyJ4FCTawHW4ItDlpoka,https://open.spotify.com/artist/2ueoLVCXQ948OfhVvAy3Nn,https://open.spotify.com/track/4rpyJ4FCTawHW4ItDlpoka,folk,0.412,0.727,9,-6.001,1,0.0369,0.318,0.00171,0.257,0.583,117.55,303600
ten years after,i'd love to change the world,4D3Twi99sdqxesC68XAPf5,https://open.spotify.com/artist/7nkLRaWHImCvWGHdNGnhVE,https://open.spotify.com/track/4D3Twi99sdqxesC68XAPf5,folk,0.382,0.497,4,-11.815,0,0.0328,0.117,0.233,0.11,0.391,117.446,224027
seals and crofts,get closer,5Eq0mobXSnyWu1dpE6lSdY,https://open.spotify.com/artist/6jdObwsrIjSRnBbMw6lPBj,https://open.spotify.com/track/5Eq0mobXSnyWu1dpE6lSdY,folk,0.653,0.437,2,-12.641,1,0.028,0.434,6.74e-05,0.0689,0.63,96.469,238147
the revivalists,it was a sin,2JRkfugsvOPvTLmd0dVppc,https://open.spotify.com/artist/5kuJibJcwOC53s3OkoGMRA,https://open.spotify.com/track/2JRkfugsvOPvTLmd0dVppc,folk,0.428,0.603,7,-6.972,1,0.0367,0.362,0.000231,0.151,0.129,155.927,294640
the new basement tapes,kansas city,2JTBNz8VZx7i38pcPROWuz,https://open.spotify.com/artist/2oQpz9DEfhuSbuT8hjhTDK,https://open.spotify.com/track/2JTBNz8VZx7i38pcPROWuz,folk,0.54,0.62,0,-8.147,1,0.0415,0.115,0.0123,0.12,0.354,163.762,244427
the avett brothers,laundry room,78NnAw2qrlMrsedXLWLsYj,https://open.spotify.com/artist/196lKsA13K3keVXMDFK66q,https://open.spotify.com/track/78NnAw2qrlMrsedXLWLsYj,folk,0.363,0.498,11,-8.032,1,0.03,0.472,0.000197,0.164,0.34,149.239,291360
james taylor,shower the people - 2019 remaster,1Pwcxq35Hl2kqwUVd5XCRg,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,https://open.spotify.com/track/1Pwcxq35Hl2kqwUVd5XCRg,folk,0.669,0.392,2,-13.778,0,0.0241,0.433,0.0,0.0842,0.552,98.646,273307
sylvan esso,hey mami,4gB5Idv1iw8jgxyEvuwPVA,https://open.spotify.com/artist/39vA9YljbnOApXKniLWBZv,https://open.spotify.com/track/4gB5Idv1iw8jgxyEvuwPVA,folk,0.768,0.749,2,-5.814,1,0.497,0.306,1.21e-05,0.397,0.605,119.931,200160
orleans,dance with me,2GORop0i2cyx8C0A3JzL44,https://open.spotify.com/artist/1667U2YoucgG5Pdvm2M59c,https://open.spotify.com/track/2GORop0i2cyx8C0A3JzL44,folk,0.565,0.392,2,-10.083,1,0.0268,0.551,0.000106,0.247,0.493,98.485,180480
beta radio,tongue tied - acoustic,0lltDjxNE19ciwRInP4qPX,https://open.spotify.com/artist/0syIRg9MPSpJIC0QCPUaHB,https://open.spotify.com/track/0lltDjxNE19ciwRInP4qPX,folk,0.429,0.278,7,-14.927,1,0.0299,0.845,0.374,0.127,0.377,154.086,185250
haley heynderickx,oom sha la la,28kOpVf1aCgL0LSFfuKV4w,https://open.spotify.com/artist/73MDShZzdL4vUGMkmXOG6X,https://open.spotify.com/track/28kOpVf1aCgL0LSFfuKV4w,folk,0.538,0.417,2,-9.176,1,0.0361,0.275,0.0,0.206,0.252,115.422,177340
against me!,thrash unreal,3c3XnCPwxGhQEHFxxjQcWe,https://open.spotify.com/artist/29lz7gs8edwnnfuXW4FhMl,https://open.spotify.com/track/3c3XnCPwxGhQEHFxxjQcWe,folk,0.555,0.839,5,-3.583,1,0.0483,0.000114,0.0574,0.102,0.637,124.877,254200
love,always see your face,6OojY4NdPiEGWHV2EUSwHz,https://open.spotify.com/artist/3Q6OOkfssqoMSTtl11J5Uk,https://open.spotify.com/track/6OojY4NdPiEGWHV2EUSwHz,folk,0.567,0.579,0,-12.565,1,0.029,0.38,2.8e-05,0.0562,0.92,109.84,209133
caribou,home,28zoejp0PJ4dpp9xOPQPiO,https://open.spotify.com/artist/4aEnNH9PuU1HF3TsZTru54,https://open.spotify.com/track/28zoejp0PJ4dpp9xOPQPiO,folk,0.696,0.661,7,-7.553,1,0.0845,0.036,0.00954,0.198,0.557,96.987,156293
jason isbell and the 400 unit,tupelo,6NEnPyVS7opzxuT4f54V1y,https://open.spotify.com/artist/3Lg3FGwBxOGuefqekQzRUf,https://open.spotify.com/track/6NEnPyVS7opzxuT4f54V1y,folk,0.476,0.415,9,-11.478,1,0.0289,0.15,3.21e-05,0.331,0.321,143.819,241449
captain chaos,you are my rose,2ztkJsIAqexj6nlKYLsxYU,https://open.spotify.com/artist/0heus9acx16jpzbr2XVDVa,https://open.spotify.com/track/2ztkJsIAqexj6nlKYLsxYU,folk,0.301,0.937,7,-6.519,1,0.0603,0.132,0.00262,0.133,0.72,182.071,35663
novo amor,decimal,1uliNs1keVwYclj74JX44R,https://open.spotify.com/artist/0rZp7G3gIH6WkyeXbrZnGi,https://open.spotify.com/track/1uliNs1keVwYclj74JX44R,folk,0.511,0.435,7,-8.438,1,0.0327,0.886,0.223,0.0822,0.346,159.071,178627
chance peña,"up, up & away",4jzzeMDQM73zElFLLoevPs,https://open.spotify.com/artist/4lhUHpVOXmkEBGGHV71QCh,https://open.spotify.com/track/4jzzeMDQM73zElFLLoevPs,folk,0.656,0.0888,9,-12.33,0,0.0428,0.943,0.000129,0.117,0.576,131.611,120000
neil diamond,i am...i said - single version,4wOKTOwGVrie2GIbCMEe7U,https://open.spotify.com/artist/7mEIug7XUlQHikrFxjTWes,https://open.spotify.com/track/4wOKTOwGVrie2GIbCMEe7U,folk,0.246,0.375,10,-14.409,1,0.0272,0.141,4.97e-06,0.109,0.511,90.53,213200
the lumineers,scotland,3FWWh7YVaOwq1PurKgLWnh,https://open.spotify.com/artist/16oZKvXb6WkQlVAjwo2Wbg,https://open.spotify.com/track/3FWWh7YVaOwq1PurKgLWnh,folk,0.581,0.604,10,-9.303,0,0.0256,0.0163,0.0321,0.106,0.208,96.97,228481
paul simon,late in the evening,2h23bjG8B3bcD47HBu6bHG,https://open.spotify.com/artist/2CvCyf1gEVhI0mX6aFXmVI,https://open.spotify.com/track/2h23bjG8B3bcD47HBu6bHG,folk,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,242707
dusty springfield,spooky (single version),4RYwE31p4KflK1h7J7m1Yt,https://open.spotify.com/artist/5zaXYwewAXedKNCff45U5l,https://open.spotify.com/track/4RYwE31p4KflK1h7J7m1Yt,folk,0.776,0.47,4,-10.308,0,0.0318,0.419,0.0,0.139,0.963,106.329,164933
judah & the lion,beautiful anyway,0JFTb0IuSJFSCGmVL3imL1,https://open.spotify.com/artist/3wWtfT7S2uVJJ3hGZlOLkZ,https://open.spotify.com/track/0JFTb0IuSJFSCGmVL3imL1,folk,0.282,0.829,2,-5.301,1,0.0418,0.000995,3.97e-05,0.115,0.278,144.221,298977
"crosby, stills, nash & young",woodstock,2iqKVzMZpyUVPwxIVaQkhm,https://open.spotify.com/artist/1CYsQCypByMVgnv17qsSbQ,https://open.spotify.com/track/2iqKVzMZpyUVPwxIVaQkhm,folk,0.458,0.539,4,-12.402,0,0.0571,0.121,0.00944,0.17,0.56,118.928,233773
beach house,ppp,0qQGx2TyjtZNDNyRYO9Z0W,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY,https://open.spotify.com/track/0qQGx2TyjtZNDNyRYO9Z0W,folk,0.49,0.464,1,-7.478,1,0.0284,0.381,0.894,0.0555,0.142,104.896,368547
frankie valli,my eyes adored you,2yDQVcj26tpi9IUJhw9xDs,https://open.spotify.com/artist/3CDKmzJu6uwEGnPLLZffpD,https://open.spotify.com/track/2yDQVcj26tpi9IUJhw9xDs,folk,0.461,0.499,11,-10.443,0,0.0316,0.238,0.0,0.135,0.387,137.687,212013
tom petty and the heartbreakers,don't come around here no more,3BSoskNONnjn05yRO2tYFX,https://open.spotify.com/artist/4tX2TplrkIP4v05BNC903e,https://open.spotify.com/track/3BSoskNONnjn05yRO2tYFX,folk,0.502,0.54,10,-15.93,1,0.0318,0.00105,0.00849,0.243,0.922,160.531,307333
carpenters,yesterday once more,3wM6RTAnF7IQpMFd7b9ZcL,https://open.spotify.com/artist/1eEfMU2AhEo7XnKgL7c304,https://open.spotify.com/track/3wM6RTAnF7IQpMFd7b9ZcL,folk,0.254,0.38,4,-13.806,1,0.0337,0.672,0.0,0.379,0.408,168.496,233533
beck,dreams,14zhqtMI5xHrfCFCLhFcsn,https://open.spotify.com/artist/3vbKDsSS70ZX9D2OcvbZmS,https://open.spotify.com/track/14zhqtMI5xHrfCFCLhFcsn,folk,0.582,0.938,1,-5.726,0,0.0392,0.000733,0.0202,0.0841,0.8,113.999,314487
songs: ohia,farewell transmission,4fkAWGCbxNizyNwsHlrajH,https://open.spotify.com/artist/3uQ5cxFHxXddqPL58egs1z,https://open.spotify.com/track/4fkAWGCbxNizyNwsHlrajH,folk,0.431,0.538,11,-8.147,1,0.0302,0.0908,0.0179,0.0817,0.47,148.102,442107
craig cardiff,dirty old town,5MLOLDUEBT78eyG3WLQymh,https://open.spotify.com/artist/2VMxEtyyo7Jg3jmVDQPHwx,https://open.spotify.com/track/5MLOLDUEBT78eyG3WLQymh,folk,0.555,0.418,0,-12.7,1,0.0455,0.309,0.00119,0.237,0.328,159.764,246453
dermot kennedy,lost,57MUBmB0IhftnHLtlQK9JP,https://open.spotify.com/artist/5KNNVgR6LBIABRIomyCwKJ,https://open.spotify.com/track/57MUBmB0IhftnHLtlQK9JP,folk,0.578,0.731,7,-5.966,0,0.0922,0.243,0.0,0.112,0.501,139.442,224306
the association,never my love - remastered version,32ssNweOtmacNBEC2kHzA8,https://open.spotify.com/artist/2kuNswDC82PL9xRbfaZJaS,https://open.spotify.com/track/32ssNweOtmacNBEC2kHzA8,folk,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,187693
the box tops,the letter,6RJK553YhstRzyKA4mug09,https://open.spotify.com/artist/3KGQvnOoqUHi3KxKQMZtXr,https://open.spotify.com/track/6RJK553YhstRzyKA4mug09,folk,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800
the avett brothers,i go to my heart,5EsV2wsT6rkCgG1gPpeS6x,https://open.spotify.com/artist/196lKsA13K3keVXMDFK66q,https://open.spotify.com/track/5EsV2wsT6rkCgG1gPpeS6x,folk,0.695,0.272,6,-8.355,1,0.0543,0.94,0.00098,0.12,0.32,67.969,190733
peter frampton,"baby, i love your way - live",1ksayCHVLH4eKFm43GFokU,https://open.spotify.com/artist/0543y7yrvny4KymoaneT4W,https://open.spotify.com/track/1ksayCHVLH4eKFm43GFokU,folk,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,281067
daryl hall & john oates,back in love again - demo,56MA3SJioUtdy9HfB7Q7Cy,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/track/56MA3SJioUtdy9HfB7Q7Cy,folk,0.43,0.375,0,-11.159,1,0.0267,0.752,1.45e-06,0.227,0.358,75.934,153057
the barr brothers,even the darkness has arms,6W49z468BT75GsO2tCcBtq,https://open.spotify.com/artist/4OyRutd80DZC22C4pl63l7,https://open.spotify.com/track/6W49z468BT75GsO2tCcBtq,folk,0.508,0.652,11,-13.102,1,0.0429,0.813,0.148,0.29,0.746,101.313,230518
son volt,windfall - 2015 remaster,52iyhfd6jgU2wYB8QIYs6t,https://open.spotify.com/artist/7AhDVqsNA5q46WKsRPXvoe,https://open.spotify.com/track/52iyhfd6jgU2wYB8QIYs6t,folk,0.389,0.586,9,-8.211,1,0.0313,0.385,1.85e-06,0.0959,0.526,133.637,179520
fleet foxes,helplessness blues,4UkynNKM3QAFnYukL8Udi6,https://open.spotify.com/artist/4EVpmkEwrLYEg6jIsiPMIb,https://open.spotify.com/track/4UkynNKM3QAFnYukL8Udi6,folk,0.324,0.463,8,-7.247,1,0.0336,0.0781,5.63e-06,0.103,0.2,125.295,303387
steely dan,any major dude will tell you,7BVIm4yj3PQ6MwTPwcjka6,https://open.spotify.com/artist/6P7H3ai06vU1sGvdpBwDmE,https://open.spotify.com/track/7BVIm4yj3PQ6MwTPwcjka6,folk,0.684,0.416,2,-15.367,1,0.0447,0.647,0.0,0.0822,0.549,80.204,187267
yo la tengo,green arrow,0jgsq6l1yMZIlJX4AFXAgA,https://open.spotify.com/artist/5hAhrnb0Ch4ODwWu4tsbpi,https://open.spotify.com/track/0jgsq6l1yMZIlJX4AFXAgA,folk,0.174,0.151,7,-19.387,0,0.0334,0.797,0.824,0.0871,0.0785,174.264,343800
tedeschi trucks band,part of me,53DRkI3ebM3SbSQm4gQ1vF,https://open.spotify.com/artist/2gFsmDBM0hkoZPmrO5EdyO,https://open.spotify.com/track/53DRkI3ebM3SbSQm4gQ1vF,folk,0.679,0.608,7,-8.334,1,0.034,0.434,1.33e-05,0.0942,0.735,111.803,246573
tom t. hall,i like beer,7pN6VXqfhGqxCepdsYrZdi,https://open.spotify.com/artist/1SvG3y1gYAFOsv9785Xu9T,https://open.spotify.com/track/7pN6VXqfhGqxCepdsYrZdi,folk,0.528,0.425,4,-15.211,1,0.0381,0.871,0.0,0.224,0.829,171.839,173840
daryl hall & john oates,angelina - demo,2hqVSWglOnn0hirn5ZsetA,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/track/2hqVSWglOnn0hirn5ZsetA,folk,0.464,0.376,10,-14.75,1,0.029,0.912,2.98e-05,0.185,0.698,110.081,151260
roy orbison,crying,6eLL7QTdMWdhhG4i3jHDR9,https://open.spotify.com/artist/0JDkhL4rjiPNEp92jAgJnS,https://open.spotify.com/track/6eLL7QTdMWdhhG4i3jHDR9,folk,0.35,0.293,2,-9.502,1,0.0258,0.758,8.21e-06,0.104,0.162,96.685,166467
pete townshend,let my love open the door,0otlwsD3mSogk7VJCTp6Kg,https://open.spotify.com/artist/24Wa5wIZIo1sPkzVGP0B5p,https://open.spotify.com/track/0otlwsD3mSogk7VJCTp6Kg,folk,0.651,0.653,0,-9.731,1,0.0545,0.365,0.000117,0.0742,0.729,164.912,164653
shannon lay,recording 15,1vNfYCzcCJz0FY7MVVA9lM,https://open.spotify.com/artist/1Kssd2mp7BMKGZUUKncUt6,https://open.spotify.com/track/1vNfYCzcCJz0FY7MVVA9lM,folk,0.552,0.126,11,-18.014,1,0.0306,0.956,0.0153,0.109,0.439,92.441,242000
tall heights,back to autumn,3TdZbELsPLWYZAArGSfwyQ,https://open.spotify.com/artist/1OVaGC0CDZaxjcPxclSNmp,https://open.spotify.com/track/3TdZbELsPLWYZAArGSfwyQ,folk,0.478,0.588,8,-8.032,1,0.0304,0.462,0.00109,0.069,0.341,110.918,199653
"peter, paul and mary","don't think twice, it's all right",7IsXXgpowAB48crGjV1oGb,https://open.spotify.com/artist/6yrBBtqX2gKCHCrZOYBDrB,https://open.spotify.com/track/7IsXXgpowAB48crGjV1oGb,folk,0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718,196467
yoke lore,everybody wants to be loved,3Wl8LnSbqsJU8X8V9KhdkR,https://open.spotify.com/artist/7FU0xCgmSYQEiBeevUqQ4S,https://open.spotify.com/track/3Wl8LnSbqsJU8X8V9KhdkR,folk,0.656,0.574,9,-7.659,0,0.0814,0.00237,0.519,0.713,0.247,119.494,213138
shakey graves,family and genus,5lJ1NMNz6ymwdaL9aejm8e,https://open.spotify.com/artist/1fZpYWNWdL5Z3wrDtISFUH,https://open.spotify.com/track/5lJ1NMNz6ymwdaL9aejm8e,folk,0.738,0.478,10,-12.328,1,0.0507,0.499,0.41,0.43,0.369,112.981,319840
sly & the family stone,family affair - single version,2GVEs1sn5Q1jB1976vQoAX,https://open.spotify.com/artist/5m8H6zSadhu1j9Yi04VLqD,https://open.spotify.com/track/2GVEs1sn5Q1jB1976vQoAX,folk,0.819,0.605,2,-13.83,0,0.132,0.669,0.0163,0.199,0.797,108.892,185533
elvis costello & the attractions,pump it up,0JgMHia55MBfhfqZIRi3kF,https://open.spotify.com/artist/4qmHkMxr6pTWh5Zo74odpH,https://open.spotify.com/track/0JgMHia55MBfhfqZIRi3kF,folk,0.644,0.814,11,-6.036,1,0.0385,0.00933,0.000617,0.107,0.965,138.999,196680
rayland baxter,small worlds,3yBiLRCrk9lgLZDarkjtkA,https://open.spotify.com/artist/251UrhgNbMr15NLzQ2KyKq,https://open.spotify.com/track/3yBiLRCrk9lgLZDarkjtkA,folk,0.668,0.525,5,-9.485,1,0.0859,0.625,0.0227,0.106,0.41,74.412,336507
guy clark,dublin blues,4rXt1tYHZIavECuN32fk96,https://open.spotify.com/artist/0Ekfvspc0hlcxdfJJVjcnq,https://open.spotify.com/track/4rXt1tYHZIavECuN32fk96,folk,0.656,0.188,4,-12.996,1,0.0335,0.648,6e-06,0.12,0.192,85.271,259120
daryl hall & john oates,past times behind - demo,1NI4IzdDRxCKO2ewLFq2v1,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/track/1NI4IzdDRxCKO2ewLFq2v1,folk,0.484,0.362,3,-15.937,1,0.03,0.885,0.324,0.203,0.489,83.696,180866
car seat headrest,bodys,6QbI1KSaDQhftv6aGHT5vn,https://open.spotify.com/artist/5PbpKlxQE0Ktl5lcNABoFf,https://open.spotify.com/track/6QbI1KSaDQhftv6aGHT5vn,folk,0.518,0.842,2,-7.361,1,0.0533,0.00135,0.0115,0.132,0.249,143.944,406935
lucius,two of us on the run,1mXq9EHQM4hK5CzVVwRlDa,https://open.spotify.com/artist/1WrqUPWlHN5FXCRcQgrkas,https://open.spotify.com/track/1mXq9EHQM4hK5CzVVwRlDa,folk,0.441,0.283,2,-9.092,1,0.0304,0.765,0.0348,0.076,0.225,79.664,275628
brandi carlile,party of one (feat. sam smith),25fcj6d2W1l8DQL11Czdzb,https://open.spotify.com/artist/2sG4zTOLvjKG1PSoOyf5Ej,https://open.spotify.com/track/25fcj6d2W1l8DQL11Czdzb,folk,0.354,0.206,0,-11.799,1,0.0365,0.779,0.00021,0.0959,0.202,139.056,259559
ray lamontagne,strong enough,71UTcCow2CVqk8PkDsIrXq,https://open.spotify.com/artist/6DoH7ywD5BcQvjloe9OcIj,https://open.spotify.com/track/71UTcCow2CVqk8PkDsIrXq,folk,0.717,0.706,2,-8.612,1,0.0278,0.116,1.51e-05,0.184,0.967,130.543,214653
arlo guthrie,the city of new orleans,0P6TTXbSLGrSoTNMz5kvB7,https://open.spotify.com/artist/0B6QEFtRnneEzb4iqjI0Nw,https://open.spotify.com/track/0P6TTXbSLGrSoTNMz5kvB7,folk,0.616,0.577,1,-8.834,1,0.0407,0.535,0.0,0.0808,0.592,145.863,274507
mt. joy,my vibe,1O311g0sdTeNGr7nusQteS,https://open.spotify.com/artist/69tiO1fG8VWduDl3ji2qhI,https://open.spotify.com/track/1O311g0sdTeNGr7nusQteS,folk,0.673,0.704,6,-5.766,0,0.0339,0.493,2.04e-06,0.0732,0.578,93.547,157267
hiss golden messenger,highland grace,3KN0D3jPB4Hqi1xyuOoeKL,https://open.spotify.com/artist/37eqxl8DyLd5sQN54wYJbE,https://open.spotify.com/track/3KN0D3jPB4Hqi1xyuOoeKL,folk,0.681,0.319,3,-9.927,1,0.0395,0.649,5.7e-05,0.113,0.21,121.783,358440
the revivalists,all my friends,2WgbFkQQswVVEWnyKnFo2q,https://open.spotify.com/artist/5kuJibJcwOC53s3OkoGMRA,https://open.spotify.com/track/2WgbFkQQswVVEWnyKnFo2q,folk,0.602,0.837,4,-4.897,0,0.0408,0.111,3.01e-06,0.58,0.357,90.038,218333
madison cunningham,song in my head,0SqfoSpuWsk4CJpCX2LvCD,https://open.spotify.com/artist/3h9TfIgwhovQELlP2jj4xL,https://open.spotify.com/track/0SqfoSpuWsk4CJpCX2LvCD,folk,0.515,0.582,8,-6.226,1,0.0414,0.0915,7.09e-05,0.113,0.641,119.089,280293
regina spektor,the call,341863z079BT4EFPiSw9DP,https://open.spotify.com/artist/3z6Gk257P9jNcZbBXJNX5i,https://open.spotify.com/track/341863z079BT4EFPiSw9DP,folk,0.58,0.101,10,-15.661,1,0.0289,0.934,0.000302,0.0768,0.302,91.003,187427
iron & wine,this must be the place,7dP4k5nDDwI1qMDoz5m0f6,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V,https://open.spotify.com/track/7dP4k5nDDwI1qMDoz5m0f6,folk,0.634,0.419,0,-10.386,1,0.028,0.499,0.00438,0.124,0.562,118.838,212487
steely dan,black cow,66e2KstOkIo6V9PyDXWo3w,https://open.spotify.com/artist/6P7H3ai06vU1sGvdpBwDmE,https://open.spotify.com/track/66e2KstOkIo6V9PyDXWo3w,folk,0.47,0.326,2,-15.201,1,0.0555,0.183,0.00761,0.0492,0.563,188.717,310227
emmylou harris,didn't leave nobody but the baby,7ESCrKC98mNhYZY9AenRMQ,https://open.spotify.com/artist/5s6TJEuHTr9GR894wc6VfP,https://open.spotify.com/track/7ESCrKC98mNhYZY9AenRMQ,folk,0.653,0.105,10,-16.511,0,0.0454,0.951,0.0,0.114,0.231,52.946,117800
rainbow kitten surprise,cold love,04M3DsiMNyn8s5XQJrW5sL,https://open.spotify.com/artist/4hz8tIajF2INpgM0qzPJz2,https://open.spotify.com/track/04M3DsiMNyn8s5XQJrW5sL,folk,0.631,0.277,5,-10.985,1,0.0537,0.772,0.0,0.114,0.214,114.765,237493
the who,my generation - mono version,45s88Xopo6KvHc0PQ05aGg,https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w,https://open.spotify.com/track/45s88Xopo6KvHc0PQ05aGg,folk,0.299,0.787,0,-7.93,0,0.069,0.14,0.0,0.292,0.716,94.798,198867
james taylor,carolina in my mind - remastered,6JOSJqqpAKoD4s3qbNDcPT,https://open.spotify.com/artist/0vn7UBvSQECKJm2817Yf1P,https://open.spotify.com/track/6JOSJqqpAKoD4s3qbNDcPT,folk,0.536,0.46,5,-9.15,1,0.0249,0.575,0.0,0.192,0.769,92.028,218387
needtobreathe,stand by me - acoustic live,0pohtuADv9aAqQ7KVDxa56,https://open.spotify.com/artist/610EjgFatGvVPtib97jQ8G,https://open.spotify.com/track/0pohtuADv9aAqQ7KVDxa56,folk,0.316,0.482,6,-7.923,1,0.0476,0.605,4.96e-05,0.142,0.287,78.353,435240
daryl hall & john oates,months & weeks & days - demo,74kHEBb7j0nt7KAjAbU5Jk,https://open.spotify.com/artist/77tT1kLj6mCWtFNqiOmP9H,https://open.spotify.com/track/74kHEBb7j0nt7KAjAbU5Jk,folk,0.505,0.156,8,-15.816,1,0.0301,0.965,0.0103,0.114,0.253,110.97,141189
bibio,petals,1TVd8FHpeg1Afa92kaO0kR,https://open.spotify.com/artist/0qzzGu8qpbXYpzgV52wOFT,https://open.spotify.com/track/1TVd8FHpeg1Afa92kaO0kR,folk,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,152333
the paper kites,on the train ride home,37adNHvszWoS1kINkE99Ja,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,https://open.spotify.com/track/37adNHvszWoS1kINkE99Ja,folk,0.611,0.195,6,-18.629,1,0.0275,0.806,0.101,0.112,0.203,103.007,227200
amos lee,arms of a woman,37pK088xTo1ZpR3y23wsFk,https://open.spotify.com/artist/0QrowybipCKUDnq5y10PD2,https://open.spotify.com/track/37pK088xTo1ZpR3y23wsFk,folk,0.54,0.0674,9,-13.778,1,0.0368,0.888,0.000382,0.109,0.12,141.988,251440
jonathan edwards,sunshine (go away today),3Xd39NB1rifow2RDNVgSFp,https://open.spotify.com/artist/7gyVuJLsatWofXCAw1SGxM,https://open.spotify.com/track/3Xd39NB1rifow2RDNVgSFp,folk,0.705,0.359,10,-15.388,1,0.0649,0.335,0.0,0.0968,0.837,125.31,138733
nick wilson,miles apart,6yM488yghMJP9bJnwZKyJT,https://open.spotify.com/artist/09Z3wZ88af1pfyJxziESQF,https://open.spotify.com/track/6yM488yghMJP9bJnwZKyJT,folk,0.27,0.251,2,-12.558,1,0.0393,0.829,8.41e-05,0.0613,0.168,177.19,224721
the beach boys,"fun, fun, fun (mono)",5L0L3RyON6g8avnI20uubN,https://open.spotify.com/artist/3oDbviiivRWhXwIE8hxkVV,https://open.spotify.com/track/5L0L3RyON6g8avnI20uubN,folk,0.517,0.796,3,-6.313,1,0.0341,0.195,0.0,0.097,0.97,155.532,138907
bibio,lovers’ carvings,3JeT6Xcv6MlEHHylk8SKQ1,https://open.spotify.com/artist/0qzzGu8qpbXYpzgV52wOFT,https://open.spotify.com/track/3JeT6Xcv6MlEHHylk8SKQ1,folk,0.558,0.47,7,-5.5,1,0.0316,0.68,0.914,0.532,0.427,118.06,238640
anderson east,always be my baby - recorded at sound stage nashville,3QSnkhUvoPS5QogonimPfk,https://open.spotify.com/artist/5q6z6GTth6lMbL9I8CAgby,https://open.spotify.com/track/3QSnkhUvoPS5QogonimPfk,folk,0.623,0.596,0,-4.922,1,0.0407,0.529,0.0,0.157,0.656,80.547,254835
